1eb366ad2e98ebb1bd81e6204d945f8682ce021cc541c580fba53a018b8c0b89	58a591cc40653a022a14a9809224464d1df18a7fc07f2fde4dbc2fcf591dc134	98.000	208	0.881	0.995
1eb366ad2e98ebb1bd81e6204d945f8682ce021cc541c580fba53a018b8c0b89	afa4a844f2542215dbca15366ab19cc47c2eeb524979a0cd267f59deedeb2d62	98.000	208	0.881	0.967
1eb366ad2e98ebb1bd81e6204d945f8682ce021cc541c580fba53a018b8c0b89	bcf8939adfc8de7c93c1a5ab381ee0e46fd307ee06180bdfb937add2cd350155	97.500	208	0.881	1.000
1eb366ad2e98ebb1bd81e6204d945f8682ce021cc541c580fba53a018b8c0b89	33b0aa42c8a45cc932f556fceb64ec0ff895f27ac7409455655a02a8e8d717a1	98.000	207	0.877	1.000
1eb366ad2e98ebb1bd81e6204d945f8682ce021cc541c580fba53a018b8c0b89	ef42e1f675c76998fc31585c5b290c06cb17a1d9f399ffd64e0b9559dd90bbb3	97.000	205	0.869	1.000
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	506e42b23c1416b1d58b4e80ab5e47a25ab8b9731f48e70d395ffd52ed9b930b	34.100	339	0.899	0.983
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	f834ab77e81ed2a3d0c66f0ff386e6a7b5dbce3de56950154a5ca0931464d952	32.900	333	0.883	0.982
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	02536d275857d78976c54cd11ab8f644d2f98cf1e56ebbdac7169bbc376c8b50	32.800	331	0.878	0.989
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	68ec7b19f3f17b23455df7a73b4c3f33cdc948959e74dbb3826be4d99baafdef	32.800	331	0.878	0.982
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	5cb3444876d7734f8eae54e395a0d339e26809df903e72f55b0721188a0a390a	33.100	316	0.838	0.970
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	c37e4d47412e56c5fc8a595627aaf485c676029a8f3c38b5559879b218962a0d	29.400	435	0.883	0.991
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	876db18c23d75b6bdf0fb270aeeb6b6014153c4c6a64ff26ed35a1f645424b43	29.400	435	0.883	0.984
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	cd5d8eaa19bfba958e3500b97e06f0e093d657c02867d4935b3fc8644778ef12	26.900	319	0.846	0.883
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	8cfa9b3836dfde436c8a531aa092c35840c6e8966e478130b30e6a1a3919e50d	26.900	319	0.846	0.873
53403167dff491de532d2046d11c67a6f45fd87f51a2cfd2781fca97f361deca	9c0c24637836a29a4baaccdd66496da7cdefaa5cce2ee6cf58bacc9d6735e418	21.400	298	0.790	0.764
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	b3fc88c8082d9dca4eb4ddd08f7539508bd3a5111e27746fbb3c1819cc0eaef9	99.700	419	0.293	0.998
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	eda3046e67c254fb3cd48aac3db5b723f3f67eba821dc823a031ec352b055695	99.700	435	0.304	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	68313550da8f6b409912454fe0d8a99e98b1128566ddb5046d5aec3ef4811e65	99.000	419	0.293	0.998
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	178083369969dbdec0790bf4b0fe16e74421464dcfdb57ebead7fee25351491d	97.600	420	0.294	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	adf9572d8d5a1afa852a8375a8c25b94ddbcb61328603eab38a8c0e933b94842	97.600	420	0.294	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	f8baf7329b90435c042ee8fc52eb7438a51a4915c37bd2638c1ba641443075d5	97.800	419	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	de170fa7774c94f128c2a3343b0bc714255441690e712fed116b3164d245b4f6	97.300	420	0.294	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	1a183603f8c628a57ccc37b23b558d3b869cd86d6c9e5d17b340f53f9c0d3898	97.300	420	0.294	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	a4cb8e0d678bc54db1896469adfdf85ab28d4659ca6c469f5fa32fb578a05628	97.600	418	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	a7cd3496e5639fc765ef5643e1b28b05ebc8534a185b9b7a68bfaa9584eae2d7	97.300	418	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	0ecf063ef5622beee7b1de1b36a19850daa8b0fca2bb33ad8613d1831fe8d450	97.300	418	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	6a3f3ba9de90f2f259c38f9e24ccef2aa365da05c3e34c514b6ea866c32a1722	97.100	418	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	0c1ec5780722536acf8bf2e0a8cf4e4c2e08e97f411d73b7b0770efae31d5766	96.800	418	0.293	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	aa2fa1d25cd2c9ecdd2c816948bee2a5c18d992737ab8fea02193762629d13cb	65.400	420	0.293	0.998
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	b7099dd8f3bacd3138341dda9dc7ba7cd602ad16efb7e616f6da4bbdf192e8a7	65.400	420	0.293	0.993
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	778543a3e07762250a2356b05f7a28e4636ab2193e60208cee2ea9f0dc36c8cc	66.900	414	0.290	0.995
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	b66e414f9c970f1f72754aa3020ef12e315f3c1400fcfe7f0b0953059a1feb71	66.900	414	0.290	0.998
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	76816449ab34ce50a131f6de1a200d2bb403a900b82d0ae451dfc90643b4676b	66.900	414	0.290	0.998
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	edb6510cc4e7e5dc308458a1440dd1e9708d542c56686b03c4a5e8041d333d34	67.300	413	0.289	1.000
2059fc4572f1050b2fc52664f276a03034a2e065743659d0d655b0648fb737a6	8a451aabb7c9794733acad9716f485da0bbe0a79cd3ae93c8b5b9b4757ebcebf	67.300	413	0.289	1.000
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	9fd5673812f3869984e83af9385596161d509c437b750ec98e6da234403caf47	91.500	237	0.996	1.000
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	b4d6085d4d11bb2db6b618bd2f7e897cec503e93fd701c7bffe3981fb535e5ac	90.700	237	0.996	1.000
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	de98c7505eefafcb60c788e075234c1abca6d74269dea359e3a9ee03adef0c95	90.200	237	0.996	1.000
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	94bff8ec4cdbabfd356b49552c04a4559aa2b39d07da0af00d6211ad871fe157	89.800	237	0.996	1.000
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	5227a3f187fa82ac9dd96eeaa322f4f8fda43a1fa76a24dcbe6a5e5ecf6e0348	63.200	237	0.996	0.982
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	53b1f8a1c2c3e694b4e65e70bc65ce3af3bd6c23ce5f6c4ae8ec6ea2ac53b8ea	63.200	237	0.996	0.987
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	c5b7fe4cc8b1dd37c8fec64d60e003427bf9ff88f4af59eff95bccbafbc4f097	62.800	237	0.996	0.981
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	4d21feb96c9b77c4c52fcfb80332f5d31cd0bd99824b177f4b769e234bd88e99	63.200	237	0.996	0.987
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	7e42185a5edb1ef6be0c33d7eb50df1b03a6f8218d0527957462cd80272d50a4	62.400	237	0.996	0.982
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	80fe8ca242024d4b1a8d2f967f3885f95e2e23e200c7a0f50caec2650177772e	62.400	237	0.996	0.973
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	a836ab53f2e2f1149e5157169ea3b78ed5cd1aa2ebe7b0963fdd4eaec7c2480b	62.400	237	0.996	0.977
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	75c6133ceaa982723e76463450aeda99fa492abf6141fb385234e46fa947f452	62.400	237	0.996	0.986
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	b4a03421ad84d21f7b920b15ac0b5681eb7ea01156fead3fcf814ef1ebfbb8c3	27.400	164	0.689	0.641
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	4c13b0767913a97edb42ba34605d3572160a72f331b257c16f622f80c855c713	28.000	196	0.824	0.711
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	32e9a2fadbd6dceccd6fe5e9d58347610a16c6b4e880583a63588b06df44007d	31.800	169	0.710	0.295
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	d8278a183153c53bbc88606fcd6734057f45480e99fce04073137dd840e8d795	31.600	169	0.710	0.296
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	4a2ed76ead43c9dfef7b6d8bb84b95bed9ac88c799fd4c6b5a2b075e4db9061f	31.300	169	0.710	0.299
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	c61ad568e98e58b36228b9c5170e15ea8100813cb16a71c84b7823f38b15eeab	31.700	169	0.710	0.300
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	12379b403a9469cadd2f659b8110b939de40dc379911f34290b7b7b898de4f38	31.900	169	0.710	0.307
957fae855e206699b1cdcaddee575a5c467b3787df6178556ac4738525495688	5118ce7569282a8ade4cb8494b7171dd21f4b9d306c32530bfcfd99bf6db21e6	36.700	106	0.374	0.215
9fca8cd6aca620bb5ab28809b3dfbe5e47baa8ecb0dec7507f28086624fa310f	ff44c1cf7d180da0b65e32812b3e9fb8cb418ae0f9969ec8e47a25966abf0560	97.000	273	0.989	1.000
9fca8cd6aca620bb5ab28809b3dfbe5e47baa8ecb0dec7507f28086624fa310f	44392db0fc00dcd2201b4da1809abb8898a3321a49bef19ecb80b1c9b0ca57a8	95.600	273	0.989	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	7933b1f14c15eaf02d7380194e89894e342895cbb65aa13d9f7f9172072c23f6	98.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	de8b3cd28e12a6df8c6ab127ef348468de5a773e5411e89e3aef92634db7d116	98.900	99	1.000	0.488
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	a2670e4db15636c7202f6a5f2f39c3edf2db6fdd19ee18787265f564073917dd	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	d4bafa6690b2f77533a7ccad6b1331804b854d786946be9569e5e1f10ea04723	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	0aa603626e64145f0b0dcae457353191999b9fe3947a48f35661c780d9131338	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	2127de0e4f430e1dfc4b12469945237a7274e2b21f239b0e2896d56cd5f462c7	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	9883359b623009577bfa067354ace9ab92f797140fcd479348741d0723268cd7	95.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	f9bed90665ac0c980332b109662d7c6ab47ac83f76a80e19760f966b058352da	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	41e3cda64c349fb7d05454257e8ca50eb953160416f3d0ac32c249f5b1a47637	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	594b2b9bd41148202bb0929aa9396af0713a9e5c763f6b4a9ef1936929511daa	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	7039ddf5b8f790c55199c0f490f5bbd7694f0616b3e724997a69ab54339ba258	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	d16b02a09c76b2c3c2c1a350828397794b4faa0bd6dc2b325159168683b0233f	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	fb638f54015c4a4bb9c2fbfb41cb0ad27acac6500db1235a226a476eb033aef0	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	73350ebebcf8dce0ebb913b09b1e619cc2fcfdbad022c2f7c7becec0a653bf6f	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	c75f2c5564254c3674d16f66a4c7c046e89a85c1185bb81844002e79758c62d4	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	3adf554e447d62ea1c4ac92183e3c5c56433f493178a30c3f109a4bb5ee50248	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	83ce122118b4e32ea8c42f5a964c5e994f1cdda8b183961bcba1bb8fae947b37	95.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	27160794cabc22ba884bb322ea745440e8beafc24777161fa20a84a3bd305908	96.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	378009bf53b4bd8a99469c79e091b2eb064a00cb20768afa7927ec74784c32aa	97.900	99	1.000	1.000
31ce1af5962e7c22b56c8a8c4866ad529f2115ee34119667c19bd0621d225976	a97dfad666eb9b4304234768aa4c982d6b02ab7a1365b4883854952156dedf66	95.900	99	1.000	1.000
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	6b752036f9589bd502b7c6db5172027e6fa99d9863c07779428f49f1ad389241	100.000	488	0.948	0.998
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	c7f87147422760fc317a7088fccbd847ae8613e7fc348c9511cec6150854f39c	97.000	504	0.979	1.000
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	9b77cb29697b24a26dd143c0bb4502c887b65bbf2c1de79e43854c8c75c53000	99.700	485	0.942	0.994
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	e666ea1283bbdb5180f26fa49a6238f808a0017d9188816426b8018afbb0ac69	97.200	502	0.975	1.000
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	3c1015a4a83c2fcfaca7d7cda4b424090b7eab5d3ffed4bea6ce6a801422894c	97.400	500	0.971	0.998
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	32bce3453dd52666f2d635fe97148d577c7a87b1c298b82d122984179329c67b	99.700	484	0.940	0.990
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	39a30fdebc20c89bc694df456de691652e827625cd5999b5badccf4e17e1934c	99.700	483	0.938	0.992
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	d1aeea49ebb3c9726f83865871bb822f60d7d0bb1997c9293e6dabc2ffe9dc96	100.000	478	0.928	0.998
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	99fb1c893422e515af62c3593265c4cad10e2e379ee6910864b689dd2d1fb214	33.400	467	0.899	0.963
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	0efde6aaeee79186221495e207e96e1ee56a2faa199d4c0e9252f9f5097a751e	33.400	467	0.899	0.963
0725c9221fe1fd935ede4a747d0678459ca0e367b238a1dea22fc4874335cf8f	af445c75201d5bf05baa3bbe1515bd456bc6f88a89355dbd1e1fad7aad12c0b1	33.200	467	0.899	0.963
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	876db18c23d75b6bdf0fb270aeeb6b6014153c4c6a64ff26ed35a1f645424b43	24.800	495	0.839	0.991
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	c37e4d47412e56c5fc8a595627aaf485c676029a8f3c38b5559879b218962a0d	24.600	492	0.834	0.993
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	5cb3444876d7734f8eae54e395a0d339e26809df903e72f55b0721188a0a390a	31.500	204	0.341	0.776
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	02536d275857d78976c54cd11ab8f644d2f98cf1e56ebbdac7169bbc376c8b50	31.500	204	0.341	0.750
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	68ec7b19f3f17b23455df7a73b4c3f33cdc948959e74dbb3826be4d99baafdef	31.500	204	0.341	0.745
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	f834ab77e81ed2a3d0c66f0ff386e6a7b5dbce3de56950154a5ca0931464d952	31.500	204	0.341	0.739
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	506e42b23c1416b1d58b4e80ab5e47a25ab8b9731f48e70d395ffd52ed9b930b	31.100	197	0.329	0.663
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	8cfa9b3836dfde436c8a531aa092c35840c6e8966e478130b30e6a1a3919e50d	28.000	207	0.346	0.657
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	cd5d8eaa19bfba958e3500b97e06f0e093d657c02867d4935b3fc8644778ef12	28.200	196	0.319	0.634
f3a234965b33be052fd4748f042f809d2add6da3b3f556da4c51eca393e1fe9d	9c0c24637836a29a4baaccdd66496da7cdefaa5cce2ee6cf58bacc9d6735e418	24.500	216	0.366	0.663
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	c37e4d47412e56c5fc8a595627aaf485c676029a8f3c38b5559879b218962a0d	29.900	197	0.365	0.449
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	876db18c23d75b6bdf0fb270aeeb6b6014153c4c6a64ff26ed35a1f645424b43	30.000	199	0.370	0.450
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	5cb3444876d7734f8eae54e395a0d339e26809df903e72f55b0721188a0a390a	31.600	201	0.374	0.764
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	68ec7b19f3f17b23455df7a73b4c3f33cdc948959e74dbb3826be4d99baafdef	31.600	201	0.374	0.734
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	f834ab77e81ed2a3d0c66f0ff386e6a7b5dbce3de56950154a5ca0931464d952	31.600	201	0.374	0.728
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	506e42b23c1416b1d58b4e80ab5e47a25ab8b9731f48e70d395ffd52ed9b930b	30.800	222	0.417	0.741
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	02536d275857d78976c54cd11ab8f644d2f98cf1e56ebbdac7169bbc376c8b50	32.200	192	0.355	0.706
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	cd5d8eaa19bfba958e3500b97e06f0e093d657c02867d4935b3fc8644778ef12	29.300	196	0.353	0.634
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	8cfa9b3836dfde436c8a531aa092c35840c6e8966e478130b30e6a1a3919e50d	29.300	196	0.353	0.622
7f99a3866638d052e67847fd928f4271427440a3b7622ff21e0269fe5f0e1e03	9c0c24637836a29a4baaccdd66496da7cdefaa5cce2ee6cf58bacc9d6735e418	25.400	202	0.361	0.620
46ebb6eccca9a8211ae63f0d5f0ce96b03eddc4e5eb65417010464d85df17516	7d5fe3d376a7bbddd769d593ebb951ae45ed0a7c8dce7036fa1b350ec0726c46	67.700	90	0.297	0.978
46ebb6eccca9a8211ae63f0d5f0ce96b03eddc4e5eb65417010464d85df17516	a0610e293348b285d2ddaa3c216fa020850342fd338659c51de94433ac694616	29.300	123	0.393	0.711
74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba	506e42b23c1416b1d58b4e80ab5e47a25ab8b9731f48e70d395ffd52ed9b930b	24.300	283	0.763	0.899
74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba	5cb3444876d7734f8eae54e395a0d339e26809df903e72f55b0721188a0a390a	23.600	283	0.763	0.958
74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba	02536d275857d78976c54cd11ab8f644d2f98cf1e56ebbdac7169bbc376c8b50	23.600	283	0.763	0.926
74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba	68ec7b19f3f17b23455df7a73b4c3f33cdc948959e74dbb3826be4d99baafdef	23.600	283	0.763	0.920
74850ff3a746768b63892fb357a9655aaf2e7ed5cd149ccbc0728915128a35ba	f834ab77e81ed2a3d0c66f0ff386e6a7b5dbce3de56950154a5ca0931464d952	23.600	283	0.763	0.913
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	b5fb26dc348e5325afa789c765fbc5778c305b4b3140f6cf81aef168afb6e749	97.000	238	0.449	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	94545008dcd9e60e29737dc33e7554677e6a688da7d9c822852064bfe8c87820	95.700	238	0.449	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	981308b2d8d7f44342ec1880d36e173d117a5348e6affd058b8710e0b6235cfa	95.400	241	0.455	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	0910ec9109bea0ffea4d8543cd8512f0b5cf8bec8d76bfc8d48ef40fd00d574a	95.300	239	0.451	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	4c4f45e792121d20cb4b1169df40a160d6d196dae7e1b6601362bc3f566eb856	96.500	235	0.443	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	8bb402015652074cf4538b708c1c7b9920bcbe620dc3c5c26677b6497e7f4918	95.300	238	0.449	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	53b25eb6e12a73d2579a213adc8ca97956b126aef5afb8f42e0c7a96e97624fc	95.700	237	0.447	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	e5779b4c2e25d94266ea5db519b1233a23f08296e5874b9d94c1b57cae16f40c	96.100	235	0.443	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	d2c836cbf46d2f16df4eba80b287762375c043d728ac83e35c83a875e948f956	94.900	239	0.451	1.000
7f3d679eff5a0b39202fe2696e4b76106c26dd5b3df9d615e208dbdf4bc35724	e3eefab8b1bb9afd9fe17a75354b64b69133ce05f5f913b0c4f50c9a813675e9	95.700	235	0.443	1.000
